Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Cannabis,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,VSA,y
2,1,6,5,6,-0.24649,-0.57545,-0.17779,-0.01729,-1.5184,-0.21712,-0.21575,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,5,6,0.04257,1.11406,-0.58331,-1.07533,-1.13788,1.29221,1.2247,6,0,0,0,2,6,0,3,0,0,3,1,0,1,0,0
2,1,5,1,6,0.41667,-0.43999,0.7233,0.28783,0.7583,0.88113,0.7654,2,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0
3,0,1,0,6,-0.58016,0.47617,-1.68062,-0.15487,0.93949,-1.37983,-0.84637,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,5,5,6,1.49158,-1.23177,-1.55521,-2.07848,-0.78155,0.52975,0.07987,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,7,5,6,-0.79151,0.96248,-1.11902,0.94156,0.41594,0.19268,0.40148,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,6,1,3,-0.92104,1.2861,-0.01928,-0.01729,0.41594,-0.71126,-1.18084,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,1,7,5,6,-0.46725,-0.57545,-0.71727,1.11406,0.7583,-0.71126,-0.52593,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,0,7,5,6,-0.24649,1.2861,0.88309,1.61108,1.13407,-0.71126,-1.18084,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,5,6,-1.43907,0.63779,-0.17779,-0.76096,1.81175,0.52975,0.40148,6,2,1,0,1,2,1,3,0,2,0,2,1,2,1,1
3,1,1,5,6,0.13606,-1.09207,-0.45174,-1.6209,-0.65253,1.86203,1.2247,5,2,2,0,6,2,0,2,0,2,2,2,0,2,0,1
1,0,7,5,6,-0.92104,0.00332,0.29338,-0.15487,-0.00665,0.19268,0.07987,5,2,0,0,6,3,0,4,0,2,3,2,0,2,0,1
0,1,4,6,6,-1.55078,0.63779,-0.31776,-0.60633,-0.27607,0.52975,0.7654,5,0,0,0,6,0,0,0,0,0,0,4,0,3,0,1
1,0,7,5,6,-1.86962,-0.69509,-0.97631,-0.45321,2.04506,-1.37983,-0.84637,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,5,6,1.23461,-0.43999,0.14143,0.13136,-1.78169,0.52975,-1.18084,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,6,5,6,-0.14882,-0.30033,0.29338,-0.15487,0.25953,-1.37983,-0.52593,6,2,2,0,2,0,0,3,0,2,3,0,0,2,0,1
3,1,6,5,6,-0.14882,-0.69509,0.44585,0.13136,-0.14277,-0.21712,-0.52593,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,4,6,6,-1.05308,2.32338,1.06238,-0.15487,0.93949,0.88113,0.7654,5,5,0,4,6,3,0,5,0,0,4,0,3,3,0,1
